PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-01-30,13:48:42.15,1,1,"Powell, Daniel",828761,Right,KEN_OWL,"Cole, Christopher",1000077702,Left,KEN_OWL,Undefined,1,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.16799,-1.564302,-1.030109,2238.346158,212.772349,1:00,6.49774,0.68428,6.25709,-19.34005,16.94808,10.16079,3.44302,0.58103,79.65984,-5.245607,0.80659,0.433564,,,,,,,,,,,,-5.54414,9.58552,-0.61252,50,6.37199,1.87321,-126.63708,-3.98928,-8.98981,26.21813,-16.63108,KEN_OWL,KEN_OWL,KennesawWalterKelly,TeamExclusive,Team,20250130-KennesawWalterKelly-Private-1,d3e23810-df3a-11ef-bf0c-1ba710b38057,86.9362,,,7.50815,,,,,,,561232cb-2910-4bec-8abf-3d610666b59f,2025-01-30,18:48:42.15,2025-01-30T13:48:42.1556528-05:00,2025-01-30T18:48:42.1556528Z,,v3,471506,471506,,"Posey, Aaron",1000092788,Right,KEN_OWL,239206c2-11c8-46a1-8aeb-8a128cfc7c10,54.24086,-127.51206,13.10907,6.49587,-3.43425,-8.31554,-0.68005,2.17323,-4.4949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-01-30,13:49:45.48,1,2,"Powell, Daniel",828761,Right,KEN_OWL,"Cole, Christopher",1000077702,Left,KEN_OWL,Undefined,1,Top,0,0,1,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,2,0,,87.60172,-2.023604,-0.976098,2264.628078,206.45968,1:00,6.53906,0.90191,6.14016,-15.42335,20.73375,9.72871,3.3826,0.81049,79.89559,-4.99508,0.778133,0.432781,71.45006,6.967087,14.011022,1829.021552,,,,83.99136,82.02423,14.875828,0.874731,-5.34776,11.68879,-0.83261,50,6.3768,1.78496,-127.22669,-4.89339,-8.7334,26.99039,-13.0852,KEN_OWL,KEN_OWL,KennesawWalterKelly,TeamExclusive,Team,20250130-KennesawWalterKelly-Private-1,f99f7950-df3a-11ef-bf0c-1ba710b38057,87.09357,5.48552,,7.70613,,,,1.91825,3.46826,-0.78327,561232cb-2910-4bec-8abf-3d610666b59f,2025-01-30,18:49:45.48,2025-01-30T13:49:45.4867760-05:00,2025-01-30T18:49:45.4867760Z,GroundBall,v3,471506,471506,,"Posey, Aaron",1000092788,Right,KEN_OWL,acaffe4b-7db3-4923-a822-f5e26f4e22cc,54.35947,-128.14819,13.4952,6.53624,-4.44664,-6.5426,-0.89864,2.08313,-4.3667,302.647318,1.91825,100.9248,-13.02377,1.67554,-0.33184,0.02835,-0.00116,0.0001,6E-05,3.46826,12.71134,-20.64424,2.11017,-0.41532,0.08782,-0.01384,0.00231,-0.0003,-0.78327,25.184,1.29992,-1.2845,0.3878,-0.10345,0.0204,-0.00399,0.00049,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
3,2025-01-30,13:50:16.15,2,1,"Powell, Daniel",828761,Right,KEN_OWL,"Brooks, Jamarie",1000230976,Right,KEN_OWL,Undefined,1,Top,2,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.25818,-3.273703,-2.586649,2268.966764,208.338151,1:00,6.52241,0.60426,6.39807,-16.06387,18.53269,9.37607,2.16672,-0.99485,81.49727,-6.356414,-0.889458,0.423338,,,,,,,,,,,,-5.61335,10.94249,-0.42257,50,6.27946,5.47309,-129.4208,-7.81807,-9.49575,27.67171,-13.66334,KEN_OWL,KEN_OWL,KennesawWalterKelly,TeamExclusive,Team,20250130-KennesawWalterKelly-Private-1,0be84290-df3b-11ef-bf0c-1ba710b38057,89.03617,,,7.76091,,,,,,,561232cb-2910-4bec-8abf-3d610666b59f,2025-01-30,18:50:16.15,2025-01-30T13:50:16.1537840-05:00,2025-01-30T18:50:16.1537840Z,,v3,471506,471506,,"Posey, Aaron",1000092788,Right,KEN_OWL,b1b2a7d3-f69c-4c64-b457-c702fa4a77ac,54.1,-130.29448,13.83585,6.51949,-7.38668,-6.83167,-0.60011,5.7729,-4.74788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-01-30,13:50:29.30,2,2,"Powell, Daniel",828761,Right,KEN_OWL,"Brooks, Jamarie",1000230976,Right,KEN_OWL,Undefined,1,Top,2,0,1,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,89.20555,-2.269696,-1.36189,2311.24411,205.997957,12:45,6.55891,0.69732,6.1761,-16.53363,18.35895,8.38682,3.08329,0.13824,81.26825,-5.436549,0.15138,0.425146,88.31072,39.469358,22.891442,,95.18206,80.00691,55.13957,298.20961,275.89868,39.509097,5.383754,-4.74725,10.51922,-0.59855,50,6.37874,2.73891,-129.49152,-5.58211,-8.02149,28.26379,-14.39962,KEN_OWL,KEN_OWL,KennesawWalterKelly,TeamExclusive,Team,20250130-KennesawWalterKelly-Private-1,13be2e30-df3b-11ef-bf0c-1ba710b38057,88.6577,95.77764,,7.9373,,,,0.61363,3.00925,-0.1588,561232cb-2910-4bec-8abf-3d610666b59f,2025-01-30,18:50:29.30,2025-01-30T13:50:29.3002032-05:00,2025-01-30T18:50:29.3002032Z,FlyBall,v3,471506,471506,,"Posey, Aaron",1000092788,Right,KEN_OWL,e188e429-3219-48e2-851e-a9ec13c48af1,54.32251,-130.43157,14.1319,6.55643,-5.10318,-7.19981,-0.69408,3.0057,-4.01074,218.612064,0.65377,91.31007,-20.93416,1.2362,2.71756,-1.53068,0.37689,-0.0444,0.00203,3.00125,82.45697,-21.87757,2.00003,-0.17827,-0.08525,0.0492,-0.00896,0.00055,-0.17404,39.15529,1.81596,-1.23615,0.11418,0.02323,0.00249,-0.00219,0.0002,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
5,2025-01-30,13:53:55.96,1,1,"Hardy, Halton",1000108242,Right,KEN_OWL,"Anderson, Nate",802008,Left,KEN_OWL,Undefined,1,Bottom,0,0,0,Cutter,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,80.45424,-0.721946,-2.337627,1976.196865,178.369977,12:00,6.09352,1.54115,6.19911,-34.70049,7.54504,-0.18094,2.53478,-0.63306,74.63786,-7.150155,-2.370275,0.467802,26.68686,12.260116,-47.435721,2216.673652,,,,29.17497,27.90879,-47.173643,0.782529,-0.48913,4.44677,-1.36519,50,6.02149,4.78187,-116.98366,-2.49828,-0.68459,20.01018,-25.95049,KEN_OWL,KEN_OWL,KennesawWalterKelly,TeamExclusive,Team,20250130-KennesawWalterKelly-Private-1,8eef59d0-df3b-11ef-bf0c-1ba710b38057,80.57355,3.6096,,5.81638,,,,0.9317,2.4636,0.65823,561232cb-2910-4bec-8abf-3d610666b59f,2025-01-30,18:53:55.96,2025-01-30T13:53:55.9604528-05:00,2025-01-30T18:53:55.9604528Z,GroundBall,v3,471506,471506,,"McGee, James",10071772,Right,KEN_OWL,b9fb81c3-d286-4bf5-9352-97234ee03441,54.30187,-117.7172,10.00509,6.09564,-1.54698,-12.97525,-1.54095,4.80697,-0.3423,120.980152,0.9317,25.87132,-2.58888,0.49008,-0.16043,0.59821,-0.84046,0.61027,-0.1854,2.4636,8.31163,-15.30589,0.89145,0.0998,-0.32112,0.25218,-0.17097,0.05483,0.65823,-28.17037,0.12944,-0.10304,-0.11252,-0.07397,0.1457,-0.07177,0.01344,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
6,2025-01-30,13:54:26.15,1,2,"Hardy, Halton",1000108242,Right,KEN_OWL,"Anderson, Nate",802008,Left,KEN_OWL,Undefined,1,Bottom,0,0,1,Cutter,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,80.80114,-0.440939,-1.90199,1970.544683,127.681916,10:15,6.0429,1.48778,6.15158,-36.30718,5.47662,-5.6476,2.60966,-0.74086,75.26492,-7.141315,-2.920445,0.465238,97.17171,44.709977,47.953851,4009.769435,,,,,129.01336,,,2.4952,3.26425,-1.34018,50,5.99035,4.10371,-117.5719,-2.00027,3.54013,19.45055,-27.54282,KEN_OWL,KEN_OWL,KennesawWalterKelly,TeamExclusive,Team,20250130-KennesawWalterKelly-Private-1,a0ec4d00-df3b-11ef-bf0c-1ba710b38057,81.01751,125.11447,,5.53623,,,,1.81865,3.1664,0.72735,561232cb-2910-4bec-8abf-3d610666b59f,2025-01-30,18:54:26.15,2025-01-30T13:54:26.1526832-05:00,2025-01-30T18:54:26.1526832Z,,v3,471506,471506,,"McGee, James",10071772,Right,KEN_OWL,e4a5bd7f-c3b9-4557-b05d-90475f63cc42,54.35033,-118.2894,9.72528,6.0454,-0.98425,-13.77141,-1.48915,3.97312,1.77007,,1.81864,67.83376,-22.08541,5.54088,-1.21056,0.00575,0.22341,-0.1143,0.01933,3.1664,100.26389,-19.28197,1.48615,-0.25628,0.13285,-0.10906,0.04788,-0.00787,0.72736,75.21407,-10.10813,1.24663,-0.1238,0.06474,-0.07636,0.03643,-0.00618,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,
7,2025-01-30,13:55:19.34,1,3,"Hardy, Halton",1000108242,Right,KEN_OWL,"Anderson, Nate",802008,Left,KEN_OWL,Undefined,1,Bottom,0,0,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,82.64464,-0.028569,-1.015968,1639.897529,231.29031,1:45,5.94193,1.80703,6.5478,-29.06714,11.29512,12.31642,3.49347,1.90162,74.73262,-5.547213,1.22287,0.457256,,,,,,,,,,,,-6.71697,6.36701,-1.74119,50,5.92776,1.66846,-120.02231,-0.85056,-9.66052,26.27198,-23.01689,KEN_OWL,KEN_OWL,KennesawWalterKelly,TeamExclusive,Team,20250130-KennesawWalterKelly-Private-1,c09c54b0-df3b-11ef-bf0c-1ba710b38057,82.43187,,,7.91202,,,,,,,561232cb-2910-4bec-8abf-3d610666b59f,2025-01-30,18:55:19.34,2025-01-30T13:55:19.3476400-05:00,2025-01-30T18:55:19.3476400Z,,v3,471506,471506,,"McGee, James",10071772,Right,KEN_OWL,601ad312-0adc-40de-9afd-1916ea3abbd7,53.94796,-120.8834,13.13599,5.94327,-0.09616,-11.50845,-1.80107,1.9851,-4.83026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-01-30,13:55:35.85,1,4,"Hardy, Halton",1000108242,Right,KEN_OWL,"Anderson, Nate",802008,Left,KEN_OWL,Undefined,1,Bottom,0,1,2,ChangeUp,Changeup,InPlay,Undefined,FlyBall,Out,1,0,,80.43983,-0.744671,-2.456039,1671.313262,229.079445,1:45,5.82664,1.66196,6.92808,-30.70041,11.38603,11.39127,2.58966,0.37387,72.76694,-6.6028,-0.371597,0.46692,98.47904,33.706899,20.181888,3312.066419,103.65469,71.02667,36.81983,335.31758,307.40585,23.863342,5.791889,-6.87422,6.74449,-1.51179,50,5.76943,4.6345,-116.82206,-2.26807,-9.3447,25.35913,-23.00569,KEN_OWL,KEN_OWL,KennesawWalterKelly,TeamExclusive,Team,20250130-KennesawWalterKelly-Private-1,ca798200-df3b-11ef-bf0c-1ba710b38057,80.7257,103.93841,,7.67289,,,,1.74511,2.60615,-0.40839,561232cb-2910-4bec-8abf-3d610666b59f,2025-01-30,18:55:35.85,2025-01-30T13:55:35.8544688-05:00,2025-01-30T18:55:35.8544688Z,FlyBall,v3,471506,471506,,"McGee, James",10071772,Right,KEN_OWL,24fe7981-133d-4acd-bace-fa9fcfe37cbf,53.56983,-117.59443,12.67956,5.82784,-1.56738,-11.50284,-1.65728,4.91911,-4.67235,175.105833,1.75575,112.58177,-23.47765,4.24614,-0.29739,-0.11219,0.03489,-0.00371,0.00014,2.60178,80.22723,-18.29229,1.38027,-0.28014,0.04385,0.00082,-0.00096,7E-05,-0.40714,41.42547,-10.07824,3.19465,-0.75303,0.13851,-0.02049,0.00205,-9E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
9,2025-01-30,13:56:13.80,2,1,"Hardy, Halton",1000108242,Right,KEN_OWL,"Alig, Wesley",10103646,Right,KEN_OWL,Undefined,1,Bottom,1,0,0,Slider,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,77.67381,-0.678721,-0.952521,2181.640099,101.443299,9:30,6.05976,1.51001,5.67909,-44.58176,2.50028,-4.44209,1.71179,0.25182,70.94948,-8.862048,-1.74814,0.493855,,,,,,,,,,,,1.9841,1.88906,-1.42682,50,5.97442,2.03848,-112.72935,-2.74456,2.5252,22.58546,-29.7698,KEN_OWL,KEN_OWL,KennesawWalterKelly,TeamExclusive,Team,20250130-KennesawWalterKelly-Private-1,e116d850-df3b-11ef-bf0c-1ba710b38057,76.32296,,,6.72434,,,,,,,561232cb-2910-4bec-8abf-3d610666b59f,2025-01-30,18:56:13.80,2025-01-30T13:56:13.8063152-05:00,2025-01-30T18:56:13.8063152Z,,v3,471506,471506,,"McGee, James",10071772,Right,KEN_OWL,b0da871b-2ba6-47d2-a419-647e10b1afc4,54.82066,-113.69107,11.29273,6.06429,-1.47692,-14.8849,-1.51133,1.93095,1.2626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-01-30,13:56:42.43,2,2,"Hardy, Halton",1000108242,Right,KEN_OWL,"Alig, Wesley",10103646,Right,KEN_OWL,Undefined,1,Bottom,1,0,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,79.67702,-1.873249,-1.792529,2291.195654,96.931252,9:15,6.09493,1.51097,6.10822,-41.16971,2.57843,-9.96713,0.93044,-0.97774,73.51526,-9.440776,-3.59118,0.476048,,,,,,,,,,,,4.67272,2.25162,-1.36804,50,5.92935,3.97656,-115.71847,-5.03465,6.31589,22.23261,-29.13063,KEN_OWL,KEN_OWL,KennesawWalterKelly,TeamExclusive,Team,20250130-KennesawWalterKelly-Private-1,f22525c0-df3b-11ef-bf0c-1ba710b38057,79.17775,,,6.16176,,,,,,,561232cb-2910-4bec-8abf-3d610666b59f,2025-01-30,18:56:42.43,2025-01-30T13:56:42.4320816-05:00,2025-01-30T18:56:42.4320816Z,,v3,471506,471506,,"McGee, James",10071772,Right,KEN_OWL,1e1cb826-eb27-41e9-9878-15021ef4c1f0,54.3925,-116.55933,11.11631,6.09893,-3.93289,-14.56532,-1.51392,3.73768,3.15795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
