PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2024-10-10,14:48:21.20,1,1,"Gold, Ryan",823234,Left,KEN_OWL,"Chirello, Jackson",823774,Left,KEN_OWL,Undefined,1,Top,0,0,0,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,77.48196,-0.972188,4.674151,1860.582043,113.477796,9:45,6.19293,-3.12956,6.09607,-41.04632,5.39114,-8.99898,1.87012,0.45334,71.23187,-8.550259,3.058474,0.490462,,,,,,,,,,,,5.94166,3.52551,2.77354,50,6.09639,-8.85438,-112.23641,-3.12026,7.5744,20.42968,-27.67971,KEN_OWL,KEN_OWL,KennesawWalterKelly,TeamExclusive,Team,20241010-KennesawWalterKelly-Private-1,392948e0-8738-11ef-a1f9-c9a693adec10,76.85086,,,6.25009,,,,,,,1b8981ec-979c-4fef-9e93-15dea57b2f80,2024-10-10,18:48:21.20,2024-10-10T14:48:21.2028604-04:00,2024-10-10T18:48:21.2028604Z,,v3,471506,471506,,"Posey, Aaron",1000092788,Right,KEN_OWL,179731ad-3fd9-46a5-b50b-7cf943e30176,54.40234,-113.0349,10.21484,6.1972,-2.0384,-13.83986,3.12539,-9.15042,3.7872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2024-10-10,14:48:39.83,1,2,"Gold, Ryan",823234,Left,KEN_OWL,"Chirello, Jackson",823774,Left,KEN_OWL,Undefined,1,Top,0,0,1,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,77.46154,-0.449131,5.437353,2154.710863,185.262117,12:15,6.24477,-2.96621,5.87716,-41.86857,5.0713,0.33244,2.33671,2.12658,71.30416,-8.129804,5.496569,0.493108,,,,,,,,,,,,1.34118,3.21193,2.52537,50,6.18438,-10.67656,-112.03611,-2.16526,1.70526,20.174,-28.09015,KEN_OWL,KEN_OWL,KennesawWalterKelly,TeamExclusive,Team,20241010-KennesawWalterKelly-Private-1,44422a80-8738-11ef-a1f9-c9a693adec10,76.43846,,,6.15738,,,,,,,1b8981ec-979c-4fef-9e93-15dea57b2f80,2024-10-10,18:48:39.83,2024-10-10T14:48:39.8341820-04:00,2024-10-10T18:48:39.8341820Z,,v3,471506,471506,,"Posey, Aaron",1000092788,Right,KEN_OWL,6855652b-84b8-4bcc-a922-8ab247e45905,54.62018,-112.86498,10.087,6.24963,-1.01114,-14.04508,2.96547,-10.74662,0.85263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2024-10-10,14:48:56.37,1,3,"Gold, Ryan",823234,Left,KEN_OWL,"Chirello, Jackson",823774,Left,KEN_OWL,Undefined,1,Top,0,1,1,Fastball,Sinker,InPlay,Undefined,LineDrive,Single,0,0,,87.25536,-0.55281,4.462104,2073.209717,136.268818,10:30,6.25712,-2.80959,5.95681,-20.40611,16.4756,-14.58957,4.04239,0.12091,79.32191,-4.420241,1.85162,0.437096,77.98351,13.045421,9.753881,2373.287783,109.15354,9.26905,13.61751,146.10838,145.07942,6.201753,1.542622,8.80186,8.98083,2.46286,50,6.20174,-9.26959,-126.39063,-1.82613,14.18587,26.63813,-17.69973,KEN_OWL,KEN_OWL,KennesawWalterKelly,TeamExclusive,Team,20241010-KennesawWalterKelly-Private-1,4e10b1d0-8738-11ef-a1f9-c9a693adec10,86.23374,12.47711,,7.93345,,,,0.88579,4.01415,-0.16015,1b8981ec-979c-4fef-9e93-15dea57b2f80,2024-10-10,18:48:56.37,2024-10-10T14:48:56.3773628-04:00,2024-10-10T18:48:56.3773628Z,LineDrive,v3,471506,471506,,"Posey, Aaron",1000092788,Right,KEN_OWL,f41fd2ca-5196-488e-8a39-d07e9d6901dd,54.54203,-127.34431,13.31906,6.25577,-1.19245,-8.84987,2.80382,-9.77746,7.09293,68.012143,0.88579,109.81308,-12.53563,1.77592,-0.39127,0.07324,-0.01393,0.00238,-0.00022,4.01415,25.81725,-20.90162,2.05375,-0.39638,0.08806,-0.01534,0.00236,-0.00022,-0.16015,18.877,-6.77519,1.06722,-0.22326,0.04337,-0.00813,0.00135,-0.00012,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
4,2024-10-10,14:49:30.19,2,1,"Gold, Ryan",823234,Left,KEN_OWL,"Mimbs, Hudson",1000187489,Right,KEN_OWL,Undefined,1,Top,0,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,72.14121,3.228448,1.603588,1942.376135,329.251969,5:00,6.2981,-2.81274,5.53818,-59.93306,-5.82536,4.3787,4.32554,-0.94866,66.70288,-7.684348,2.383568,0.529421,,,,,,,,,,,,-1.78917,-3.22705,2.67072,50,6.53864,-3.08927,-104.70552,4.03447,-2.00169,16.39256,-35.78438,KEN_OWL,KEN_OWL,KennesawWalterKelly,TeamExclusive,Team,20241010-KennesawWalterKelly-Private-1,624322a0-8738-11ef-a1f9-c9a693adec10,71.19563,,,5.43833,,,,,,,1b8981ec-979c-4fef-9e93-15dea57b2f80,2024-10-10,18:49:30.19,2024-10-10T14:49:30.1958844-04:00,2024-10-10T18:49:30.1958844Z,,v3,471506,471506,,"Posey, Aaron",1000092788,Right,KEN_OWL,eca74e45-4df6-414c-a95e-25b3042e03f4,54.96332,-105.47971,8.19628,6.30819,5.7245,-17.89219,2.81439,-2.99473,-1.00084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2024-10-10,14:49:47.46,2,2,"Gold, Ryan",823234,Left,KEN_OWL,"Mimbs, Hudson",1000187489,Right,KEN_OWL,Undefined,1,Top,0,1,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,86.95656,-1.351829,4.376445,2051.313452,146.309135,11:00,6.32562,-2.54836,6.129,-16.40178,20.64985,-12.91036,3.70536,0.42899,78.75876,-4.520343,2.059086,0.438102,,,,,,,,,,,,7.88634,11.3889,2.21942,50,6.21318,-9.0961,-125.87704,-3.38294,12.56591,27.20244,-14.02728,KEN_OWL,KEN_OWL,KennesawWalterKelly,TeamExclusive,Team,20241010-KennesawWalterKelly-Private-1,6c8441e0-8738-11ef-a1f9-c9a693adec10,86.03579,,,8.1978,,,,,,,1b8981ec-979c-4fef-9e93-15dea57b2f80,2024-10-10,18:49:47.46,2024-10-10T14:49:47.4642108-04:00,2024-10-10T18:49:47.4642108Z,,v3,471506,471506,,"Posey, Aaron",1000092788,Right,KEN_OWL,c23a34b6-7b96-4d9a-878b-7027afebf7dc,54.36636,-126.81712,13.60122,6.32171,-2.89817,-7.01364,2.54127,-9.53036,6.28295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2024-10-10,14:50:05.58,2,3,"Gold, Ryan",823234,Left,KEN_OWL,"Mimbs, Hudson",1000187489,Right,KEN_OWL,Undefined,1,Top,0,2,0,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,77.2731,-2.812812,3.005471,2003.31635,172.864425,11:45,6.10196,-2.88543,6.02984,-35.41833,10.73591,-1.18181,0.53989,-0.19808,72.12782,-9.312422,2.792872,0.488964,,,,,,,,,,,,1.34528,6.61548,2.65105,50,5.8622,-5.84843,-112.1617,-6.54108,1.7349,17.93933,-23.64262,KEN_OWL,KEN_OWL,KennesawWalterKelly,TeamExclusive,Team,20241010-KennesawWalterKelly-Private-1,7758c780-8738-11ef-a1f9-c9a693adec10,77.08627,,,5.14528,,,,,,,1b8981ec-979c-4fef-9e93-15dea57b2f80,2024-10-10,18:50:05.58,2024-10-10T14:50:05.5869116-04:00,2024-10-10T18:50:05.5869116Z,,v3,471506,471506,,"Posey, Aaron",1000092788,Right,KEN_OWL,e794042e-e706-4550-8804-7475c73f3cae,54.47065,-112.87448,8.96966,6.10344,-5.60169,-11.82131,2.88479,-5.91736,0.86745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2024-10-10,14:50:31.79,2,4,"Gold, Ryan",823234,Left,KEN_OWL,"Mimbs, Hudson",1000187489,Right,KEN_OWL,Undefined,1,Top,0,3,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.29476,-2.317348,4.369832,2187.817962,139.893502,10:45,6.35739,-2.53446,5.93177,-18.88584,19.29981,-15.06458,2.62613,0.2723,77.78093,-5.931595,1.674331,0.444756,,,,,,,,,,,,8.95752,10.97146,2.1926,50,6.16095,-8.88004,-124.71909,-5.57062,13.92682,28.10478,-15.11604,KEN_OWL,KEN_OWL,KennesawWalterKelly,TeamExclusive,Team,20241010-KennesawWalterKelly-Private-1,86f9f060-8738-11ef-a1f9-c9a693adec10,84.74865,,,8.51383,,,,,,,1b8981ec-979c-4fef-9e93-15dea57b2f80,2024-10-10,18:50:31.79,2024-10-10T14:50:31.7924028-04:00,2024-10-10T18:50:31.7924028Z,,v3,471506,471506,,"Posey, Aaron",1000092788,Right,KEN_OWL,70eca4fd-562c-4db7-bc07-36597ea68e07,54.56172,-125.74285,14.05239,6.35384,-5.02,-7.55802,2.52531,-9.38734,6.96341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2024-10-10,14:50:50.87,2,5,"Gold, Ryan",823234,Left,KEN_OWL,"Mimbs, Hudson",1000187489,Right,KEN_OWL,Undefined,1,Top,0,3,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.67816,-2.947246,3.659026,2206.330699,140.628769,10:45,6.28674,-2.65887,5.85234,-17.01832,20.27753,-15.44757,2.12204,-0.54169,78.60892,-6.227275,0.895178,0.439543,,,,,,,,,,,,9.00693,11.70473,2.36981,50,6.03677,-7.42309,-126.68362,-6.98497,14.3539,30.55129,-13.52085,KEN_OWL,KEN_OWL,KennesawWalterKelly,TeamExclusive,Team,20241010-KennesawWalterKelly-Private-1,9251fde0-8738-11ef-a1f9-c9a693adec10,85.75367,,,9.06924,,,,,,,1b8981ec-979c-4fef-9e93-15dea57b2f80,2024-10-10,18:50:50.87,2024-10-10T14:50:50.8764348-04:00,2024-10-10T18:50:50.8764348Z,,v3,471506,471506,,"Posey, Aaron",1000092788,Right,KEN_OWL,89fe2b0f-b305-40b2-9610-d5acf484663d,54.6413,-127.79802,15.27565,6.28256,-6.49178,-6.76042,2.65012,-7.94667,7.17695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2024-10-10,14:51:27.43,2,6,"Gold, Ryan",823234,Left,KEN_OWL,"Mimbs, Hudson",1000187489,Right,KEN_OWL,Undefined,1,Top,0,3,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,86.90398,-2.100224,3.462471,2102.043599,139.762991,10:45,6.32955,-2.42991,6.09906,-19.1243,18.16111,-14.22076,2.78902,-0.40875,78.45787,-5.761315,0.905432,0.439482,,,,,,,,,,,,8.31575,10.3802,2.16997,50,6.15743,-7.01334,-125.81332,-5.13732,13.16325,28.48602,-15.74287,KEN_OWL,KEN_OWL,KennesawWalterKelly,TeamExclusive,Team,20241010-KennesawWalterKelly-Private-1,a81bd790-8738-11ef-a1f9-c9a693adec10,85.76566,,,8.44611,,,,,,,1b8981ec-979c-4fef-9e93-15dea57b2f80,2024-10-10,18:51:27.43,2024-10-10T14:51:27.4362044-04:00,2024-10-10T18:51:27.4362044Z,,v3,471506,471506,,"Posey, Aaron",1000092788,Right,KEN_OWL,3dff755b-5d8e-4435-8793-470bd2c5480b,54.39538,-126.80459,14.24301,6.32667,-4.58949,-7.87143,2.42199,-7.4714,6.58162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2024-10-10,14:51:55.36,3,1,"Gold, Ryan",823234,Left,KEN_OWL,"Suto, Cameron",1000124567,Right,KEN_OWL,Undefined,1,Top,1,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,74.96714,-2.064171,5.151754,2142.197217,113.091153,9:45,6.27334,-2.70758,5.91557,-40.44671,10.21469,-19.59533,0.9785,0.45357,68.14582,-9.552175,1.644424,0.512283,,,,,,,,,,,,11.63942,6.44048,2.30471,50,6.08446,-9.06212,-108.31047,-5.07641,13.64615,21.22012,-24.62319,KEN_OWL,KEN_OWL,KennesawWalterKelly,TeamExclusive,Team,20241010-KennesawWalterKelly-Private-1,b8cce9d0-8738-11ef-a1f9-c9a693adec10,73.57739,,,6.82132,,,,,,,1b8981ec-979c-4fef-9e93-15dea57b2f80,2024-10-10,18:51:55.36,2024-10-10T14:51:55.3612476-04:00,2024-10-10T18:51:55.3612476Z,,v3,471506,471506,,"Posey, Aaron",1000092788,Right,KEN_OWL,de2beaf7-fc99-478d-8760-182937b24e4f,54.58184,-109.20445,10.61006,6.27648,-4.03906,-12.31159,2.6986,-9.63701,6.82308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
11,2024-10-10,14:52:16.69,3,2,"Gold, Ryan",823234,Left,KEN_OWL,"Suto, Cameron",1000124567,Right,KEN_OWL,Undefined,1,Top,1,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.69217,-2.638745,4.78357,2218.511796,139.367014,10:45,6.32214,-2.38677,6.01548,-17.79777,19.34245,-15.35324,2.38439,0.77525,78.55379,-6.069815,2.034736,0.438625,,,,,,,,,,,,9.33776,11.1691,2.01841,50,6.10461,-9.92089,-126.57457,-6.31669,14.85834,30.45365,-14.40166,KEN_OWL,KEN_OWL,KennesawWalterKelly,TeamExclusive,Team,20241010-KennesawWalterKelly-Private-1,c57a0000-8738-11ef-a1f9-c9a693adec10,85.93314,,,9.13839,,,,,,,1b8981ec-979c-4fef-9e93-15dea57b2f80,2024-10-10,18:52:16.69,2024-10-10T14:52:16.6904508-04:00,2024-10-10T18:52:16.6904508Z,,v3,471506,471506,,"Posey, Aaron",1000092788,Right,KEN_OWL,b3e17180-ffb2-4807-b6cc-817973a45745,54.47715,-127.64722,15.22683,6.31816,-5.80943,-7.20083,2.37706,-10.44423,7.42917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
