PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2024-11-21,12:59:03.61,1,1,"Osbolt, Braden",823776,Right,KEN_OWL,"Chirello, Jackson",823774,Left,KEN_OWL,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.86829,-0.186509,-0.70221,2136.105035,223.286523,1:30,5.77053,1.58229,6.20753,-22.30793,10.44666,8.85028,3.73937,1.67165,83.74562,-4.391933,0.896158,0.411915,,,,,,,,,,,,-4.74154,5.78729,-1.53361,50,5.74537,1.25555,-133.48634,-1.14692,-8.53076,29.50136,-21.76184,KEN_OWL,KEN_OWL,KennesawWalterKelly,TeamExclusive,Team,20241121-KennesawWalterKelly-Private-4,4b901660-a832-11ef-b658-b90e16f569f2,91.50537,,,8.12266,,,,,,,d34341e6-b663-4499-8e69-a8f4aa183439,2024-11-21,17:59:03.61,2024-11-21T12:59:03.6180000-05:00,2024-11-21T17:59:03.6180000Z,,v3,471506,471506,,"Chirello, Jackson",823774,Right,KEN_OWL,e6b327f1-56f7-4ea7-abf2-4cd1109f2793,54.28935,-134.43097,14.75068,5.77094,-0.45011,-10.88092,-1.57819,1.52871,-4.26538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2024-11-21,12:59:15.43,1,2,"Osbolt, Braden",823776,Right,KEN_OWL,"Chirello, Jackson",823774,Left,KEN_OWL,Undefined,1,Top,0,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.38775,-1.983617,-1.888514,2139.76961,215.582778,1:15,5.79587,1.60885,6.55448,-15.5504,16.36666,10.98591,2.67946,0.7921,84.48702,-4.9739,0.107432,0.406615,,,,,,,,,,,,-6.25406,9.43579,-1.48256,50,5.65187,3.97927,-134.22756,-5.05382,-11.41088,29.03201,-14.95797,KEN_OWL,KEN_OWL,KennesawWalterKelly,TeamExclusive,Team,20241121-KennesawWalterKelly-Private-4,52a32730-a832-11ef-b658-b90e16f569f2,92.6982,,,7.90073,,,,,,,d34341e6-b663-4499-8e69-a8f4aa183439,2024-11-21,17:59:15.43,2024-11-21T12:59:15.4350000-05:00,2024-11-21T17:59:15.4350000Z,,v3,471506,471506,,"Chirello, Jackson",823774,Right,KEN_OWL,a266e63a-98b4-4dac-a919-782840b51ce4,53.94363,-135.07783,14.516,5.79346,-4.61574,-7.47899,-1.604,4.31346,-5.70544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2024-11-21,12:59:27.15,1,3,"Osbolt, Braden",823776,Right,KEN_OWL,"Chirello, Jackson",823774,Left,KEN_OWL,Undefined,1,Top,0,1,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,93.93743,-1.738393,-1.899835,2192.529092,229.079087,1:45,5.78347,1.57969,6.35915,-19.87792,11.77638,12.2328,2.52571,0.84998,84.48659,-5.528713,0.315271,0.404937,72.8536,26.808634,-135.871681,3443.370013,,,,,45.22975,,,-7.04827,7.0576,-1.44772,50,5.64828,4.01034,-136.26354,-4.74193,-12.99249,35.40981,-19.16433,KEN_OWL,KEN_OWL,KennesawWalterKelly,TeamExclusive,Team,20241121-KennesawWalterKelly-Private-4,599dce00-a832-11ef-b658-b90e16f569f2,93.08213,20.40147,,9.45084,,,,1.03246,2.49362,-0.84078,d34341e6-b663-4499-8e69-a8f4aa183439,2024-11-21,17:59:27.15,2024-11-21T12:59:27.1530000-05:00,2024-11-21T17:59:27.1530000Z,,v3,471506,471506,,"Chirello, Jackson",823774,Right,KEN_OWL,1458c682-aa37-4a9c-a7ef-8586d66be9d8,54.13899,-137.3349,17.70491,5.78298,-4.16209,-9.58217,-1.575,4.40344,-6.49624,,1.03246,-68.45282,4.51167,0.9631,-0.35635,0.1343,-0.0423,0.0197,-0.0083,2.49362,48.19144,-27.21687,4.32304,-0.93265,0.20987,-0.0257,-0.00867,0.00743,-0.84078,-66.40104,11.22409,-1.00284,0.12015,0.02946,-0.03219,0.02844,-0.01452,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
4,2024-11-21,12:59:41.97,1,4,"Osbolt, Braden",823776,Right,KEN_OWL,"Chirello, Jackson",823774,Left,KEN_OWL,Undefined,1,Top,0,1,2,Cutter,Slider,InPlay,Undefined,LineDrive,Single,0,0,,83.87311,0.546671,-1.445152,2080.923944,136.132914,10:30,5.85893,1.69576,5.84375,-35.67628,4.49292,-2.99768,3.39412,0.10266,76.09243,-6.071501,-1.982663,0.456161,86.49448,18.748532,15.78976,2722.734935,106.45877,26.09012,27.68405,229.22598,228.23432,13.741873,2.538837,1.08961,2.50559,-1.57632,50,5.88253,3.18958,-121.7104,-0.01335,1.61574,26.44111,-28.45866,KEN_OWL,KEN_OWL,KennesawWalterKelly,TeamExclusive,Team,20241121-KennesawWalterKelly-Private-4,62754b20-a832-11ef-b658-b90e16f569f2,82.62969,26.43216,,7.78068,,,,1.78325,3.45027,-0.12515,d34341e6-b663-4499-8e69-a8f4aa183439,2024-11-21,17:59:41.97,2024-11-21T12:59:41.9780000-05:00,2024-11-21T17:59:41.9780000Z,LineDrive,v3,471506,471506,,"Chirello, Jackson",823774,Right,KEN_OWL,078e2e53-a9d4-498a-ac54-1182111e9b47,54.65475,-122.71745,13.22055,5.8624,1.07055,-14.22933,-1.69662,3.12804,0.80787,129.133311,1.78325,115.59405,-15.90089,2.83908,-0.58945,0.11014,-0.019,0.00246,-0.00016,3.45026,40.77461,-19.90568,1.96607,-0.42895,0.10341,-0.02212,0.0037,-0.0003,-0.1251,32.68499,-6.68229,1.35763,-0.20021,-0.03331,0.03233,-0.00845,0.00079,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
5,2024-11-21,13:00:04.72,2,1,"Osbolt, Braden",823776,Right,KEN_OWL,"Tate, Landon",10035577,Right,KEN_OWL,Undefined,1,Top,0,0,0,Sinker,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,90.91812,-0.696636,-2.126932,2239.559273,244.792623,2:15,5.81281,1.67485,6.28283,-24.48025,8.88898,16.59938,3.13025,1.09692,82.9619,-5.297899,0.874428,0.415762,,,,,,,,,,,,-9.26666,5.13969,-1.52584,50,5.74953,4.2339,-132.10067,-2.38505,-16.31625,29.07838,-23.12439,KEN_OWL,KEN_OWL,KennesawWalterKelly,TeamExclusive,Team,20241121-KennesawWalterKelly-Private-4,7002d640-a832-11ef-b658-b90e16f569f2,90.65873,,,7.95622,,,,,,,d34341e6-b663-4499-8e69-a8f4aa183439,2024-11-21,18:00:04.72,2024-11-21T13:00:04.7280000-05:00,2024-11-21T18:00:04.7280000Z,,v3,471506,471506,,"Chirello, Jackson",823774,Right,KEN_OWL,a4bbf991-3057-433e-9b77-5f5e56cfeb4a,54.21725,-133.02574,14.53919,5.8137,-1.64939,-11.5622,-1.66879,4.75298,-8.15812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2024-11-21,13:00:18.60,2,2,"Osbolt, Braden",823776,Right,KEN_OWL,"Tate, Landon",10035577,Right,KEN_OWL,Undefined,1,Top,0,0,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.56727,-1.652264,-2.596294,2199.277922,224.575955,1:30,5.79818,1.59147,6.51181,-17.05261,14.43076,13.143,2.85892,0.30256,84.73273,-4.929812,-0.211736,0.403842,,,,,,,,,,,,-7.59993,8.36709,-1.41506,50,5.67514,5.59743,-135.762,-4.38739,-14.04639,32.41789,-16.70975,KEN_OWL,KEN_OWL,KennesawWalterKelly,TeamExclusive,Team,20241121-KennesawWalterKelly-Private-4,784d0780-a832-11ef-b658-b90e16f569f2,93.33451,,,8.83454,,,,,,,d34341e6-b663-4499-8e69-a8f4aa183439,2024-11-21,18:00:18.60,2024-11-21T13:00:18.6010000-05:00,2024-11-21T18:00:18.6010000Z,,v3,471506,471506,,"Chirello, Jackson",823774,Right,KEN_OWL,9ff72d24-e8e2-4599-a4a0-534ad2fa523a,53.98449,-136.71012,16.20895,5.79631,-3.89868,-8.35488,-1.58478,6.00824,-7.0232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2024-11-21,13:00:29.79,2,3,"Osbolt, Braden",823776,Right,KEN_OWL,"Tate, Landon",10035577,Right,KEN_OWL,Undefined,1,Top,0,0,2,Cutter,Slider,InPlay,Undefined,GroundBall,Out,1,0,,84.59576,-1.435553,-1.842919,2166.814429,180.080538,12:00,5.8733,1.65137,6.07325,-33.53549,5.79666,0.00618,1.74936,-0.05399,76.67972,-7.67578,-1.841806,0.451383,74.41518,-10.85064,-37.51616,,,,,10.09018,5.96483,-31.619007,0.090636,-0.59902,3.86225,-1.50872,50,5.74451,3.94735,-122.68696,-4.14272,-0.89882,27.78583,-26.37859,KEN_OWL,KEN_OWL,KennesawWalterKelly,TeamExclusive,Team,20241121-KennesawWalterKelly-Private-4,7ef632f0-a832-11ef-b658-b90e16f569f2,83.50432,1.86627,,7.91605,,,,0.86945,1.86627,0.63947,d34341e6-b663-4499-8e69-a8f4aa183439,2024-11-21,18:00:29.79,2024-11-21T13:00:29.7910000-05:00,2024-11-21T18:00:29.7910000Z,GroundBall,v3,471506,471506,,"Chirello, Jackson",823774,Right,KEN_OWL,760fa357-8a3a-4845-ae49-1604bb467d40,54.42397,-123.68483,13.89292,5.87628,-3.19539,-13.1893,-1.65106,3.97963,-0.44941,,0.86674,85.20778,,,,,,,,1.86693,-20.59089,,,,,,,,0.64155,-65.42042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
8,2024-11-21,13:00:54.34,3,1,"Osbolt, Braden",823776,Right,KEN_OWL,"Alig, Wesley",10103646,Right,KEN_OWL,Undefined,1,Top,1,0,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.85599,-1.162478,-1.509449,2262.003708,252.321007,2:30,5.8723,1.61598,6.33832,-27.1212,6.44083,16.60863,2.5414,1.60997,82.50762,-6.250937,1.49937,0.416961,,,,,,,,,,,,-9.19815,4.0315,-1.51398,50,5.77488,2.81855,-131.98102,-3.54671,-16.03726,31.11086,-25.14499,KEN_OWL,KEN_OWL,KennesawWalterKelly,TeamExclusive,Team,20241121-KennesawWalterKelly-Private-4,8d8d65e0-a832-11ef-b658-b90e16f569f2,90.39802,,,8.34837,,,,,,,d34341e6-b663-4499-8e69-a8f4aa183439,2024-11-21,18:00:54.34,2024-11-21T13:00:54.3420000-05:00,2024-11-21T18:00:54.3420000Z,,v3,471506,471506,,"Chirello, Jackson",823774,Right,KEN_OWL,6164e1f0-10c2-447e-864b-ffa9e3734068,54.16195,-132.95847,15.55543,5.87389,-2.75671,-12.57249,-1.61044,3.32241,-8.01863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2024-11-21,13:01:05.94,3,2,"Osbolt, Braden",823776,Right,KEN_OWL,"Alig, Wesley",10103646,Right,KEN_OWL,Undefined,1,Top,1,1,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,91.40135,-0.901534,-3.472039,2216.277245,222.62775,1:30,5.82174,1.51822,6.46198,-18.28088,15.06725,12.72934,3.46865,-0.61411,82.0632,-4.428094,-1.168081,0.41563,,,,,,,,,,,,-7.70859,8.50221,-1.27753,50,5.74963,7.4959,-132.42857,-2.57829,-13.44846,32.91883,-17.34099,KEN_OWL,KEN_OWL,KennesawWalterKelly,TeamExclusive,Team,20241121-KennesawWalterKelly-Private-4,94832ab0-a832-11ef-b658-b90e16f569f2,90.68741,,,9.33815,,,,,,,d34341e6-b663-4499-8e69-a8f4aa183439,2024-11-21,18:01:05.94,2024-11-21T13:01:05.9400000-05:00,2024-11-21T18:01:05.9400000Z,,v3,471506,471506,,"Chirello, Jackson",823774,Right,KEN_OWL,3118f8ca-f6e3-445b-8659-f6f740805940,54.03273,-133.42725,16.45942,5.81987,-2.05221,-8.6705,-1.51112,7.90389,-6.72423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2024-11-21,13:01:17.90,3,3,"Osbolt, Braden",823776,Right,KEN_OWL,"Alig, Wesley",10103646,Right,KEN_OWL,Undefined,1,Top,1,1,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.02195,-2.448782,-2.050494,2118.395515,218.519661,1:15,5.7371,1.56256,6.35921,-16.1356,16.64485,12.33162,2.13596,0.70226,83.32647,-5.55482,0.181652,0.412077,,,,,,,,,,,,-6.98532,9.73595,-1.41908,50,5.55178,4.25289,-133.45457,-6.13853,-12.46563,31.53129,-14.79976,KEN_OWL,KEN_OWL,KennesawWalterKelly,TeamExclusive,Team,20241121-KennesawWalterKelly-Private-4,9ba49360-a832-11ef-b658-b90e16f569f2,91.4693,,,8.69548,,,,,,,d34341e6-b663-4499-8e69-a8f4aa183439,2024-11-21,18:01:17.90,2024-11-21T13:01:17.9040000-05:00,2024-11-21T18:01:17.9040000Z,,v3,471506,471506,,"Chirello, Jackson",823774,Right,KEN_OWL,949eef2a-ba09-491b-b34f-b46a6d4b1175,54.1368,-134.42842,15.76565,5.73431,-5.68143,-7.39988,-1.55637,4.6379,-6.23282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
