PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-02-21,16:05:12.98,1,1,"Osbolt, Braden",823776,Right,KEN_OWL,"Snyder, Hunter",1000147222,Right,COL_LION,Undefined,1,Top,0,0,0,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,90.4067,-1.98023,-3.247375,2091.920684,224.819655,1:30,5.71284,1.02623,6.62309,-19.62103,13.94457,12.71331,2.26077,-0.89122,82.08901,-5.733836,-0.937587,0.416983,,,,,,,,,,,,-7.65933,8.27733,-0.8105,50,5.5701,6.94408,-131.14897,-5.07303,-13.22707,29.93133,-17.87977,KEN_OWL,COL_LION,KennesawWalterKelly,D1,CUSA,20250221-KennesawWalterKelly-1,8b117600-f097-11ef-88ef-b14c887ecd9c,90.39319,,,8.31769,,,,,,,1a620241-b427-47df-a69f-d3734957e0cc,2025-02-21,21:05:12.98,2025-02-21T16:05:12.9837568-05:00,2025-02-21T21:05:12.9837568Z,,v3,471506,471274,,"Posey, Aaron",1000092788,Right,KEN_OWL,6e8eeffd-df75-49f2-aa22-8cd1498d3455,53.87522,-132.03042,14.96567,5.71175,-4.54649,-8.93989,-1.02073,7.3336,-6.61354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-02-21,16:05:26.11,1,2,"Osbolt, Braden",823776,Right,KEN_OWL,"Snyder, Hunter",1000147222,Right,COL_LION,Undefined,1,Top,0,0,1,Sinker,Sinker,InPlay,Undefined,FlyBall,Out,1,0,,90.72278,-1.790474,-2.927443,2238.399256,233.109959,1:45,5.64423,1.32623,6.59542,-19.42485,13.92221,17.02414,2.38236,0.06041,82.33215,-5.508698,0.166097,0.415624,90.81034,24.390642,-16.690755,3981.52408,102.30501,44.16258,-40.41826,314.72995,307.85214,-30.847598,4.095986,-9.89276,8.21154,-1.13291,50,5.51357,6.0781,-131.68689,-4.65367,-17.20807,30.42401,-17.89041,KEN_OWL,COL_LION,KennesawWalterKelly,D1,CUSA,20250221-KennesawWalterKelly-1,92e39110-f097-11ef-88ef-b14c887ecd9c,90.68886,54.51106,,8.39063,,,,1.19195,2.41191,-0.06811,1a620241-b427-47df-a69f-d3734957e0cc,2025-02-21,21:05:26.11,2025-02-21T16:05:26.1156352-05:00,2025-02-21T21:05:26.1156352Z,LineDrive,v3,471506,471274,,"Posey, Aaron",1000092788,Right,KEN_OWL,4b4b81b0-8656-44c4-8fd8-d7bd792fa453,53.9045,-132.58589,15.21201,5.64327,-4.12503,-8.94521,-1.32003,6.58658,-8.60404,136.866257,1.19106,116.21142,-24.9849,5.96517,-1.34531,0.30684,-0.06483,0.0092,-0.00056,2.41325,54.96981,-14.91289,-0.10759,0.34986,-0.15731,0.04301,-0.00592,0.00031,-0.0682,-34.84011,-4.52043,1.92806,-0.45813,0.06009,-0.0024,-0.0004,4E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
3,2025-02-21,16:05:55.56,2,1,"Osbolt, Braden",823776,Right,KEN_OWL,"Palfrey, Griffin",1000115018,Right,COL_LION,Undefined,1,Top,1,0,0,Sinker,Sinker,InPlay,Undefined,LineDrive,Out,1,0,,90.10539,-0.667197,-2.851728,2205.571138,243.902971,2:15,5.70902,1.25084,6.61894,-24.02115,9.69174,17.46627,3.09545,0.09259,81.83613,-5.225845,0.324112,0.417897,99.27297,16.400512,0.60833,1895.275605,109.80185,29.63128,6.5861,329.12227,320.78514,8.719507,3.464698,-10.04847,5.63851,-1.06365,50,5.65378,5.84096,-130.86238,-2.22506,-17.28127,29.74351,-22.47698,KEN_OWL,COL_LION,KennesawWalterKelly,D1,CUSA,20250221-KennesawWalterKelly-1,a4736a90-f097-11ef-88ef-b14c887ecd9c,90.1955,36.49191,,8.26926,,,,0.63,3.06859,-0.09885,1a620241-b427-47df-a69f-d3734957e0cc,2025-02-21,21:05:55.56,2025-02-21T16:05:55.5699200-05:00,2025-02-21T21:05:55.5699200Z,LineDrive,v3,471506,471274,,"Posey, Aaron",1000092788,Right,KEN_OWL,ee179883-decb-4d57-9101-4cf686481b81,53.88051,-131.74142,14.87175,5.70973,-1.56077,-11.23849,-1.24382,6.35169,-8.64064,221.871193,0.63002,139.66799,-23.04174,4.76948,-0.84419,0.09136,0.0031,-0.00282,0.00032,3.06857,41.10877,-12.59655,-0.25335,0.13932,0.02735,-0.02683,0.00719,-0.00068,-0.09873,1.47596,9.0053,-3.18061,0.86197,-0.17535,0.02533,-0.00213,6E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
4,2025-02-21,16:06:30.29,3,1,"Osbolt, Braden",823776,Right,KEN_OWL,"Selinsky, Skye",1000061613,Right,COL_LION,Undefined,1,Top,2,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.16432,-0.792663,-2.489551,2184.253771,226.431212,1:30,5.66607,1.25661,6.70127,-18.38997,13.92261,13.42576,3.40807,0.09764,83.11532,-4.341559,-0.04481,0.409126,,,,,,,,,,,,-7.79067,7.91622,-1.09526,50,5.60584,5.2656,-133.77231,-2.33611,-13.91868,32.64274,-18.03101,KEN_OWL,COL_LION,KennesawWalterKelly,D1,CUSA,20250221-KennesawWalterKelly-1,b923e500-f097-11ef-88ef-b14c887ecd9c,92.12916,,,9.04899,,,,,,,1a620241-b427-47df-a69f-d3734957e0cc,2025-02-21,21:06:30.29,2025-02-21T16:06:30.2938624-05:00,2025-02-21T21:06:30.2938624Z,,v3,471506,471274,,"Posey, Aaron",1000092788,Right,KEN_OWL,a3c2c788-ab4d-4fd0-9e3d-bd12529af6e0,53.79464,-134.69509,16.32137,5.66467,-1.82639,-9.01551,-1.24967,5.65907,-6.95934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-02-21,16:06:43.09,3,2,"Osbolt, Braden",823776,Right,KEN_OWL,"Selinsky, Skye",1000061613,Right,COL_LION,Undefined,1,Top,2,0,1,Cutter,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,85.04808,-0.485407,-2.110462,2201.396299,164.832445,11:30,5.68469,1.32197,6.14815,-30.71584,7.43367,-1.70138,2.67619,-0.7708,78.17878,-6.200049,-2.41713,0.444545,49.45767,28.694708,127.404777,4003.795929,,,,106.62016,37.73994,135.58153,2.145407,0.30748,4.33555,-1.16048,50,5.63192,4.61959,-123.57334,-2.01051,0.47657,24.08563,-25.45441,KEN_OWL,COL_LION,KennesawWalterKelly,D1,CUSA,20250221-KennesawWalterKelly-1,c0c9bff0-f097-11ef-88ef-b14c887ecd9c,84.78875,19.36956,,6.8693,,,,-0.14532,2.58685,0.73919,1a620241-b427-47df-a69f-d3734957e0cc,2025-02-21,21:06:43.09,2025-02-21T16:06:43.0905856-05:00,2025-02-21T21:06:43.0905856Z,LineDrive,v3,471506,471274,,"Posey, Aaron",1000092788,Right,KEN_OWL,33385b23-9a37-4ac8-a43b-427ef102ad15,54.35101,-124.4185,12.04281,5.68679,-1.11731,-12.72721,-1.32229,4.60287,0.23828,,-0.14533,-38.65048,0.63196,0.80396,-0.30151,0.03715,0.03325,-0.01798,0.00285,2.58686,34.82792,-19.49343,1.67159,-0.18578,-0.10126,0.10299,-0.0368,0.00469,0.73926,50.54117,-10.00986,1.8349,-0.35512,0.06393,-0.081,0.04369,-0.00715,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
6,2025-02-21,16:07:00.29,3,3,"Osbolt, Braden",823776,Right,KEN_OWL,"Selinsky, Skye",1000061613,Right,COL_LION,Undefined,1,Top,2,0,2,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,92.07118,-0.872379,-2.450209,2075.457799,218.202416,1:15,5.71558,1.06774,6.75444,-17.95399,14.30257,10.36595,3.42176,-0.30791,83.18573,-4.340905,-0.56092,0.408771,76.88049,28.507543,156.200066,3757.711134,,,,,45.92232,,,-6.21989,8.15945,-0.91042,50,5.65121,5.30826,-133.68173,-2.50079,-11.1129,32.22613,-17.59577,KEN_OWL,COL_LION,KennesawWalterKelly,D1,CUSA,20250221-KennesawWalterKelly-1,cb089540-f097-11ef-88ef-b14c887ecd9c,92.20911,23.65691,,8.88545,,,,-0.18956,3.35162,0.1478,1a620241-b427-47df-a69f-d3734957e0cc,2025-02-21,21:07:00.29,2025-02-21T16:07:00.2961408-05:00,2025-02-21T21:07:00.2961408Z,,v3,471506,471274,,"Posey, Aaron",1000092788,Right,KEN_OWL,61e4da1d-0318-4587-84f6-f109a5bef996,53.74252,-134.5809,16.11306,5.71414,-2.00984,-8.79788,-1.06286,5.61833,-5.55645,,-0.19027,-90.64705,8.18312,,,,,,,3.37242,53.25046,-24.97824,,,,,,,0.17744,39.17544,-15.74359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,
7,2025-02-21,16:07:19.25,3,4,"Osbolt, Braden",823776,Right,KEN_OWL,"Selinsky, Skye",1000061613,Right,COL_LION,Undefined,1,Top,2,0,2,Cutter,Slider,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,84.56531,-0.305582,-1.577712,2067.771134,121.398695,10:00,5.72076,1.17485,6.19485,-34.24399,5.43036,-6.33079,2.58487,-0.80963,75.56614,-6.734383,-2.720597,0.453343,,,,,,,,,,,,2.66091,3.42095,-1.05324,50,5.68125,3.63256,-122.5191,-1.72935,3.92863,30.6716,-27.12327,KEN_OWL,COL_LION,KennesawWalterKelly,D1,CUSA,20250221-KennesawWalterKelly-1,d65b99b0-f097-11ef-88ef-b14c887ecd9c,83.14339,,,8.99917,,,,,,,1a620241-b427-47df-a69f-d3734957e0cc,2025-02-21,21:07:19.25,2025-02-21T16:07:19.2530000-05:00,2025-02-21T21:07:19.2530000Z,,v3,471506,471274,,"Posey, Aaron",1000092788,Right,KEN_OWL,fec82d6c-3f13-4eb7-9d8c-4701ae98ac64,54.29822,-123.59044,15.3358,5.72511,-0.78196,-13.56163,-1.17773,3.49533,1.96431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.67613,2.910094,1.866906,1.043188,-1.56028,2.22214,0.95278,-3.68471,6.16341,4.07111,69.59513,3.13806,55.18918,-3.61236,77.8973,-7.42214,6.19291,10.85978,-13.22633,4.0869,51.41652,-2.33396,High,High,High,,,High,High,High
8,2025-02-21,16:10:15.34,1,1,"Leon, Andy",1000113587,Right,COL_LION,"Cole, Christopher",1000077702,Left,KEN_OWL,Undefined,1,Bottom,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.67431,-3.588034,-2.949347,2293.087742,205.483522,12:45,6.03355,1.34641,6.06675,-11.58524,22.37261,10.12575,1.73886,-0.54162,82.73871,-5.848812,-1.129525,0.419413,,,,,,,,,,,,-6.06095,12.89229,-1.12303,50,5.74854,6.34551,-131.35663,-8.51658,-10.57377,28.21623,-9.68241,KEN_OWL,COL_LION,KennesawWalterKelly,D1,CUSA,20250221-KennesawWalterKelly-1,3f4b00f0-f098-11ef-88ef-b14c887ecd9c,89.86957,,,7.9356,,,,,,,1a620241-b427-47df-a69f-d3734957e0cc,2025-02-21,21:10:15.34,2025-02-21T16:10:15.3452544-05:00,2025-02-21T21:10:15.3452544Z,,v3,471506,471274,,"Estabrook, Owen",10109967,Right,COL_LION,a628c988-f16e-4fa9-b981-2ce8eb7f8a10,54.43246,-132.30533,14.10812,6.02941,-8.19103,-4.8412,-1.34236,6.70102,-5.28689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-02-21,16:10:27.14,1,2,"Leon, Andy",1000113587,Right,COL_LION,"Cole, Christopher",1000077702,Left,KEN_OWL,Undefined,1,Bottom,0,1,0,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Out,1,0,,90.75561,-2.171815,-2.232181,2262.632143,207.271417,1:00,6.04983,1.2062,6.00638,-10.32064,23.61761,11.59036,3.17512,0.10292,82.52672,-4.216874,-0.149715,0.419292,92.48042,16.529815,-14.566916,3226.578344,103.80597,26.19846,-36.39074,271.55399,259.38202,-26.38618,2.827361,-6.62307,13.12603,-1.03717,50,5.87344,4.64394,-131.67251,-5.21428,-11.57813,29.06847,-9.22772,KEN_OWL,COL_LION,KennesawWalterKelly,D1,CUSA,20250221-KennesawWalterKelly-1,46518ea0-f098-11ef-88ef-b14c887ecd9c,89.8955,28.1559,,8.22889,,,,1.33654,3.17967,-0.10958,1a620241-b427-47df-a69f-d3734957e0cc,2025-02-21,21:10:27.14,2025-02-21T16:10:27.1468032-05:00,2025-02-21T21:10:27.1468032Z,LineDrive,v3,471506,471274,,"Estabrook, Owen",10109967,Right,COL_LION,a051b4b1-399f-4f38-92e6-4b1bae343ecd,54.49278,-132.66064,14.53424,6.04535,-4.9006,-4.61386,-1.20173,5.03752,-5.78907,117.788969,1.33653,125.85314,-22.56892,4.70538,-0.92536,0.15195,-0.02159,0.00231,-0.00011,3.17968,38.58934,-15.58725,0.45825,0.08514,-0.03899,0.00945,-0.00094,2E-05,-0.10959,-32.70191,-8.20743,3.24369,-0.96188,0.22467,-0.04083,0.00487,-0.00028,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
10,2025-02-21,16:10:56.21,2,1,"Leon, Andy",1000113587,Right,COL_LION,"Cash, Donovan",828758,Right,KEN_OWL,Undefined,1,Bottom,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.62954,-2.584956,-1.292743,2213.006803,203.713036,12:45,5.99101,1.39417,6.02682,-10.97245,23.02863,9.6156,2.68039,0.99801,82.47562,-4.743705,0.436841,0.41968,,,,,,,,,,,,-5.3017,12.91351,-1.29813,50,5.78258,2.55637,-131.49414,-6.17265,-9.2457,28.91687,-9.65404,KEN_OWL,COL_LION,KennesawWalterKelly,D1,CUSA,20250221-KennesawWalterKelly-1,57a6d020-f098-11ef-88ef-b14c887ecd9c,89.81243,,,8.15392,,,,,,,1a620241-b427-47df-a69f-d3734957e0cc,2025-02-21,21:10:56.21,2025-02-21T16:10:56.2109440-05:00,2025-02-21T21:10:56.2109440Z,,v3,471506,471274,,"Estabrook, Owen",10109967,Right,COL_LION,578f6a1f-b824-46ae-b7a9-3544d555a46f,54.47099,-132.47371,14.45844,5.98614,-5.84562,-4.82702,-1.39003,2.86957,-4.62285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
